transaction_id,user_id,amount,transaction_type,merchant_category,country,hour,device_risk_score,ip_risk_score,is_fraud,month
2128,246,430.55082917395936,Online,Clothing,US,9.0,0.25726744441654315,0.32910860968960737,0,11
4851,559,61.8386215899504,POS,Grocery,DE,12.0,0.3050623060148113,0.21781762914397987,0,11
5250,307,150.43267955672042,ATM,Travel,TR,21.0,0.32935419863387894,0.140212937441388,0,11
2385,167,3.176613695109698,QR,Grocery,TR,7.0,0.2127932038200951,0.1588184932062577,0,11
2648,517,143.7867698101393,POS,Food,FR,21.0,0.23559291529997603,0.2346327868079059,0,11
2474,517,114.48920018892643,Online,Clothing,UK,11.0,0.12069513741303428,0.3342481928208859,0,11
4195,192,48.784438158186276,ATM,Grocery,UK,16.0,0.1666802088995418,0.18976982831207484,0,11
2389,25,5.235750289637345,QR,Food,UK,23.0,0.12145081689632525,0.2107009412383893,0,11
8661,312,74.05942465273338,Online,Electronics,UK,5.0,0.5459029901368001,0.3875722466952572,0,11
5682,821,98.51326675745928,QR,Travel,TR,3.0,0.1469875468060117,0.16641169681204676,0,11
6028,481,14.698112044670468,QR,Travel,FR,16.0,0.0989653200490642,0.2174881594981637,0,11
7654,713,129.07588029361293,POS,Grocery,TR,15.0,0.10020468193337881,0.08676747541418771,0,11
892,154,28.415988195380017,POS,Travel,DE,2.0,0.13658200519004882,0.7551179111545273,0,11
1256,663,338.0290686213015,Online,Travel,DE,12.0,0.4617168478786994,0.49717250008366365,0,11
342,804,440.7044501535438,ATM,Grocery,DE,8.0,0.38354419521895283,0.29574888724216675,0,11
8001,922,346.5899376063476,POS,Clothing,DE,10.0,0.1761484376523831,0.25023152974890484,1,11
3453,87,672.5163794409782,ATM,Travel,US,7.0,0.34079301866426265,0.5376404421594763,0,11
9018,416,88.45776102742492,Online,Grocery,UK,20.0,0.16651637036717382,0.25809030667168964,0,11
9083,555,473.16498117466216,POS,Electronics,UK,13.0,0.8223510316464278,0.8189324164436155,0,11
3807,850,110.97428016474103,ATM,Travel,UK,18.0,0.239426150662335,0.17662921818074218,1,11
