transaction_id,user_id,amount,transaction_type,merchant_category,country,hour,device_risk_score,ip_risk_score,is_fraud,month
2128,246,428.130913153037,Online,Clothing,US,9.0,0.19285478965017844,0.2657482986915894,0,3
4851,559,68.34459230280073,POS,Grocery,DE,12.0,0.24209288224875875,0.15646144005834278,0,3
5250,307,165.49133486032923,ATM,Travel,TR,21.0,0.26577101623699684,0.07549462501411985,0,3
2385,167,2.8443605213706964,QR,Grocery,TR,7.0,0.14939146272850903,0.09537026885688248,0,3
2648,517,148.9519764258825,POS,Food,FR,21.0,0.1725048311538171,0.17034009603520253,0,3
2474,517,118.6785603515998,Online,Clothing,UK,11.0,0.05923549104171237,0.2703793716732533,0,3
4195,192,34.34974217254429,ATM,Grocery,UK,16.0,0.1038966731334704,0.127419942912134,0,3
2389,25,2.5419880820515353,QR,Food,UK,23.0,0.057411349756483876,0.14484625960941017,0,3
8661,312,69.95985289367361,Online,Electronics,UK,5.0,0.48012151215532417,0.3258873925098129,0,3
5682,821,95.00403491670161,QR,Travel,TR,3.0,0.08037267123878723,0.1025192792514149,0,3
6028,481,15.160791643947523,QR,Travel,FR,16.0,0.03373708396922543,0.15298504166622512,0,3
7654,713,130.18703613557176,POS,Grocery,TR,15.0,0.03765486877541015,0.02538271081588204,0,3
892,154,43.253075045269824,POS,Travel,DE,2.0,0.07138768009015536,0.6914598275569772,0,3
1256,663,338.97395901643966,Online,Travel,DE,12.0,0.39911203263882233,0.4316975668113119,0,3
342,804,439.1899107619444,ATM,Grocery,DE,8.0,0.31815016744970814,0.23083203978562253,0,3
8001,922,345.00056662064094,POS,Clothing,DE,10.0,0.11075137010604515,0.1882341628384708,1,3
3453,87,674.2940807842376,ATM,Travel,US,7.0,0.2764504622149721,0.4729507589186571,0,3
9018,416,97.36114990374791,Online,Grocery,UK,20.0,0.10614035209299806,0.19583523149482995,0,3
9083,555,479.9257684196638,POS,Electronics,UK,13.0,0.7603738525231009,0.7541415995585623,0,3
3807,850,113.52586565703115,ATM,Travel,UK,18.0,0.17408526396691068,0.11458246066056149,1,3
965,627,488.82190090778414,ATM,Clothing,US,5.0,0.5784652442272792,0.4471142246785735,1,3
1771,918,33.482785838425094,QR,Travel,FR,8.0,0.045353682303193615,0.02854022687872755,0,3
8949,815,51.27681847287663,Online,Grocery,US,12.0,0.14888154382244784,0.11918916878471948,0,3
7003,228,381.9301808644572,POS,Electronics,UK,23.0,0.448969380693642,0.10937082621731808,0,3
7111,912,6.120457690255795,QR,Travel,TR,10.0,0.04819365802366447,0.3749258256804144,0,3
8795,254,117.40342454990729,POS,Clothing,US,7.0,0.1082021981523742,0.4027223042713799,0,3
8544,964,147.18725863178608,QR,Clothing,TR,17.0,0.6011958789898957,0.17857248447281923,0,3
2295,479,53.9287837777927,ATM,Grocery,TR,10.0,0.05382621211917267,0.09063272031007279,0,3
4925,969,10.507609455654828,Online,Clothing,TR,21.0,0.1352869835898337,0.19654342549497614,0,3
6565,275,263.5764987247282,QR,Electronics,DE,10.0,0.3120564014227708,0.20807968422596182,0,3
8358,46,149.31700063390105,ATM,Travel,FR,6.0,0.24102524237480552,0.27180206016735553,0,3
7432,12,47.91627876100136,ATM,Grocery,FR,19.0,0.1036396210913957,0.19092361932468016,1,3
9955,507,82.8428037138888,Online,Electronics,UK,19.0,0.030903066494055914,0.06809027265763737,0,3
6382,816,333.2656493967085,Online,Clothing,FR,22.0,0.19379769396533553,0.33339813000910895,0,3
1865,946,98.95527704534388,POS,Food,FR,16.0,0.10577663899886147,0.28008187995972694,0,3
488,359,108.22836254707573,ATM,Travel,US,19.0,0.09788738689204596,0.08625047284453942,0,3
4419,636,63.3323076333876,Online,Electronics,TR,20.0,0.07031021377817184,0.08955383171000153,0,3
807,100,1.5533654763235627,ATM,Food,US,16.0,0.473807277625256,0.1940309495454875,0,3
8762,403,6.472204394148086,QR,Grocery,US,14.0,0.08489054154736651,0.11973253521006288,0,3
9849,851,116.0550419010249,ATM,Electronics,DE,16.0,0.1270094850765028,0.1577751633992354,0,3
4812,692,156.3986758353239,POS,Food,TR,15.0,0.08240696486519086,0.32714849026339066,0,3
