transaction_id,user_id,amount,transaction_type,merchant_category,country,hour,device_risk_score,ip_risk_score,is_fraud,month
2128,246,426.3197192457001,Online,Clothing,US,9.0,0.2097759671015924,0.28011765261173993,0,5
4851,559,71.42641798502812,POS,Grocery,DE,12.0,0.25540407157406014,0.17255746165942668,0,5
5250,307,157.45062666822042,ATM,Travel,TR,21.0,0.27780339408662186,0.09199177994903879,0,5
2385,167,11.975620823716756,QR,Grocery,TR,7.0,0.1658863368774658,0.11065561620177197,0,5
2648,517,148.2240483930866,POS,Food,FR,21.0,0.18685043212107239,0.18426680442454085,0,5
2474,517,100.20422622190365,Online,Clothing,UK,11.0,0.07505198809295464,0.28650862569397445,0,5
4195,192,43.574162693438296,ATM,Grocery,UK,16.0,0.11854773747877417,0.14000665884902153,0,5
2389,25,7.559955103680595,QR,Food,UK,23.0,0.07321769009265833,0.15898709282099138,0,5
8661,312,66.34661306075364,Online,Electronics,UK,5.0,0.4952928144145884,0.342464894781609,0,5
5682,821,101.16743687940144,QR,Travel,TR,3.0,0.09765725361736646,0.11984936616447749,0,5
6028,481,0.0,QR,Travel,FR,16.0,0.05117231208791424,0.16861900653362283,0,5
7654,713,131.80875128424012,POS,Grocery,TR,15.0,0.050776848129514114,0.03807670809625122,0,5
892,154,38.568641285912264,POS,Travel,DE,2.0,0.08617589511189185,0.7053312736583601,0,5
1256,663,333.99598595073763,Online,Travel,DE,12.0,0.41589847121413087,0.44929209377926066,0,5
342,804,452.617301977413,ATM,Grocery,DE,8.0,0.3358080685165171,0.24725138936294344,0,5
8001,922,342.29438524675857,POS,Clothing,DE,10.0,0.12864164096497704,0.20379311981195988,1,5
3453,87,671.7792441353395,ATM,Travel,US,7.0,0.2913787678620404,0.48664884062114533,0,5
9018,416,87.44352900415096,Online,Grocery,UK,20.0,0.11806576092033129,0.21050566471856277,0,5
9083,555,471.40663170175833,POS,Electronics,UK,13.0,0.7759720693727602,0.7703466093053897,0,5
3807,850,107.66192477859916,ATM,Travel,UK,18.0,0.1917774679369799,0.1311319409086668,1,5
965,627,494.0321480251936,ATM,Clothing,US,5.0,0.5942593002821943,0.4647163692741984,1,5
1771,918,28.039033347098716,QR,Travel,FR,8.0,0.06242824870921147,0.04529269576607472,0,5
8949,815,41.854938903909805,Online,Grocery,US,12.0,0.16583173014693,0.1343046592575814,0,5
7003,228,393.3405735174767,POS,Electronics,UK,23.0,0.4641406366344831,0.1274014876990375,0,5
7111,912,4.4297787592484985,QR,Travel,TR,10.0,0.0677159696009153,0.39400224827346036,0,5
8795,254,109.4417531359251,POS,Clothing,US,7.0,0.1231487291033568,0.4181171148100474,0,5
8544,964,136.04208542142302,QR,Clothing,TR,17.0,0.6174631642494192,0.19650278771973378,0,5
2295,479,55.86905325971657,ATM,Grocery,TR,10.0,0.07319057412809624,0.10768486003816449,0,5
4925,969,1.6019488331558975,Online,Clothing,TR,21.0,0.15151049698759872,0.2117038191859981,0,5
6565,275,264.2661143604362,QR,Electronics,DE,10.0,0.327456319086038,0.22283761957056783,0,5
8358,46,152.63016299945082,ATM,Travel,FR,6.0,0.25602735035661434,0.28812028184149485,0,5
7432,12,50.4630694006439,ATM,Grocery,FR,19.0,0.12174298919761231,0.20836724995772965,1,5
9955,507,77.10689175251585,Online,Electronics,UK,19.0,0.04731418440652058,0.08558741342573811,0,5
6382,816,332.6120898785673,Online,Clothing,FR,22.0,0.21202785156997422,0.3509977019635558,0,5
1865,946,95.98453767907255,POS,Food,FR,16.0,0.12481959485363736,0.2959867004782198,0,5
488,359,86.36612848726026,ATM,Travel,US,19.0,0.11585686618457626,0.10137319374118378,0,5
4419,636,66.56010638284593,Online,Electronics,TR,20.0,0.08586429402337012,0.10260398015281168,0,5
807,100,6.7135919867608305,ATM,Food,US,16.0,0.4884429415670219,0.21114059914881297,0,5
8762,403,4.123658482482457,QR,Grocery,US,14.0,0.10197560496409944,0.13948734755666498,0,5
9849,851,101.32808368913825,ATM,Electronics,DE,16.0,0.14329520185210298,0.17214867629367006,0,5
4812,692,158.10062206546257,POS,Food,TR,15.0,0.09855118799584936,0.3419395852463479,0,5
5904,273,15.93281193668646,QR,Food,FR,21.0,0.22121130968735092,0.049873261168018934,0,5
5703,955,170.27031788456497,QR,Travel,TR,17.0,0.3886822222242333,0.04933344119469212,0,5
3132,661,30.84620934316387,Online,Electronics,TR,17.0,0.11838688060784508,0.13727524752491624,0,5
4079,956,0.0,ATM,Grocery,UK,23.0,0.19065758569864752,0.12612571755108853,0,5
3810,958,12.904966557109285,QR,Travel,DE,6.0,0.20243367159955586,0.18347013209856317,0,5
61,686,13.771497994861143,ATM,Travel,TR,23.0,0.048922066664371426,0.040239980490727086,0,5
8516,574,175.15238251551852,POS,Grocery,TR,12.0,0.13760357019310243,0.44617964003271987,0,5
3373,990,30.75474513799497,ATM,Travel,FR,18.0,0.07881288828536204,0.06822368787191449,0,5
7358,522,135.14926978848536,Online,Electronics,UK,19.0,0.42785140821285494,0.34494621444897045,0,5
6450,958,312.71350822055354,POS,Clothing,UK,6.0,0.1422932339507101,0.2619582455769959,0,5
2177,139,0.0,Online,Electronics,FR,14.0,0.06543986810031022,0.14425300614996212,0,5
7023,757,77.68990652152493,Online,Food,DE,22.0,0.2909421482604955,0.06380197654478424,0,5
3696,937,18.90398734472425,Online,Electronics,TR,18.0,0.08425868427658266,0.11155155090948878,0,5
8649,9,328.78665888625676,ATM,Clothing,TR,13.0,0.33130274748713967,0.6314404824905773,0,5
2734,912,116.31180090573542,Online,Food,TR,14.0,0.2258105467614703,0.14473280016291273,0,5
2376,215,483.85285930131,POS,Clothing,DE,19.0,0.652308487648643,0.24869703979783359,1,5
5104,61,266.45244264663864,POS,Electronics,DE,21.0,0.17197981351909597,0.13789196720717692,0,5
1367,284,19.740939141215737,QR,Grocery,DE,4.0,0.0935803910172435,0.13631554952117658,0,5
393,942,38.0780282436102,Online,Electronics,US,22.0,0.10676074807783473,0.4136920099663953,0,5
4392,780,0.0,Online,Clothing,TR,21.0,0.09533243950909218,0.11452067431278971,0,5
5155,328,53.31131190031682,POS,Food,US,22.0,0.4762342040648168,0.3235754568389506,0,5
4375,571,88.59857544456933,Online,Food,DE,23.0,0.2610244901067943,0.4096938236529855,0,5
5325,395,62.36564865073016,POS,Clothing,UK,14.0,0.2059043655844397,0.4419920656012443,0,5
