transaction_id,user_id,amount,transaction_type,merchant_category,country,hour,device_risk_score,ip_risk_score,is_fraud,month
2128,246,425.43046751409184,Online,Clothing,US,9.0,0.17518203868354176,0.2479285177850701,0,1
4851,559,72.84324849290745,POS,Grocery,DE,12.0,0.22142627007758484,0.1387257934131263,0,1
5250,307,157.64600833406556,ATM,Travel,TR,21.0,0.2475781258825761,0.059812356812165735,0,1
2385,167,0.0,QR,Grocery,TR,7.0,0.13121650688425457,0.0785025073642163,0,1
2648,517,148.72696584114652,POS,Food,FR,21.0,0.15450514230369913,0.153687756065369,0,1
2474,517,110.03548656010695,Online,Clothing,UK,11.0,0.04204021049629632,0.2542945623166881,0,1
4195,192,46.66028251544364,ATM,Grocery,UK,16.0,0.08709582402781603,0.11112263208141958,0,1
2389,25,10.254269275975037,QR,Food,UK,23.0,0.040101036811484844,0.12812324981705026,0,1
8661,312,69.26840499868096,Online,Electronics,UK,5.0,0.462987018060494,0.3092356427725733,0,1
5682,821,103.21304005369922,QR,Travel,TR,3.0,0.0646330072938948,0.08663417214087768,0,1
6028,481,15.092110646944802,QR,Travel,FR,16.0,0.01679589951177793,0.13662785288604123,0,1
7654,713,130.16496421952957,POS,Grocery,TR,15.0,0.019231035444494084,0.008519269129635016,0,1
892,154,40.95074824082365,POS,Travel,DE,2.0,0.05682469286301612,0.674079736851837,0,1
1256,663,347.50572034258545,Online,Travel,DE,12.0,0.3848262766548512,0.4168398047526458,0,1
342,804,446.2841463769591,ATM,Grocery,DE,8.0,0.30437854328371294,0.21606018266380347,0,1
8001,922,339.1601322833152,POS,Clothing,DE,10.0,0.09574039420346549,0.1714872343952158,1,1
3453,87,672.8962064699535,ATM,Travel,US,7.0,0.2607419696207995,0.45858943202885716,0,1
9018,416,85.00077134360085,Online,Grocery,UK,20.0,0.08849478968151367,0.1794741999364829,0,1
9083,555,474.23473803677194,POS,Electronics,UK,13.0,0.7429435128560389,0.7384800055034381,0,1
3807,850,115.56398282460633,ATM,Travel,UK,18.0,0.15908909484378514,0.0963424586940815,1,1
965,627,488.84778709528587,ATM,Clothing,US,5.0,0.5644078968521788,0.43111637354732785,1,1
1771,918,24.086767844053718,QR,Travel,FR,8.0,0.030286518097636946,0.013817108972428157,0,1
8949,815,37.78204434135755,Online,Grocery,US,12.0,0.1337004159115266,0.10191169960244256,0,1
7003,228,384.2105654239361,POS,Electronics,UK,23.0,0.4319384437080601,0.09254945008062444,0,1
7111,912,12.278344427505257,QR,Travel,TR,10.0,0.03426628128529267,0.3577566848689563,0,1
8795,254,110.15421193154623,POS,Clothing,US,7.0,0.09172273986459584,0.38753125953559625,0,1
8544,964,145.42009893388627,QR,Clothing,TR,17.0,0.5851955030644894,0.16153494413697306,0,1
2295,479,39.74147682134088,ATM,Grocery,TR,10.0,0.04023287448413167,0.07547683900195416,0,1
4925,969,8.92134248638374,Online,Clothing,TR,21.0,0.11738599945758933,0.18009380076230583,0,1
6565,275,264.50358495453924,QR,Electronics,DE,10.0,0.2949565650237889,0.18748941923949286,0,1
8358,46,145.52338780053276,ATM,Travel,FR,6.0,0.22297108438833654,0.25497881432822345,0,1
7432,12,48.48971379271446,ATM,Grocery,FR,19.0,0.0898817855198073,0.17303405403725483,1,1
9955,507,88.06279996641835,Online,Electronics,UK,19.0,0.014352656191399252,0.052643673849302464,0,1
6382,816,333.06293072895477,Online,Clothing,FR,22.0,0.17929132698675346,0.31873344185863844,0,1
1865,946,105.68590963597656,POS,Food,FR,16.0,0.09309920841915,0.26308483906476327,0,1
488,359,96.89167259689725,ATM,Travel,US,19.0,0.08228873584027983,0.07141703513968665,0,1
4419,636,67.80409980569624,Online,Electronics,TR,20.0,0.05345870015379634,0.0720568824006064,0,1
807,100,15.580589023257259,ATM,Food,US,16.0,0.454902781743465,0.1782992953537834,0,1
8762,403,7.585293818541107,QR,Grocery,US,14.0,0.06841023647340846,0.10417520372277712,0,1
9849,851,95.69622048209304,ATM,Electronics,DE,16.0,0.10975797893357433,0.14055393671860464,0,1
4812,692,152.95821758428082,POS,Food,TR,15.0,0.06543978200278522,0.30978079199165337,0,1
5904,273,23.974968740070885,QR,Food,FR,21.0,0.1901424535596426,0.020080444215618998,0,1
5703,955,164.95382245023404,QR,Travel,TR,17.0,0.3590495612347998,0.013729679511653013,0,1
