transaction_id,user_id,amount,transaction_type,merchant_category,country,hour,device_risk_score,ip_risk_score,is_fraud,month
2128,246,425.1046105338665,Online,Clothing,US,9.0,0.23986245631168412,0.3116613528960393,0,9
4851,559,57.69851861046626,POS,Grocery,DE,12.0,0.28654273629455773,0.20312395587548407,0,9
5250,307,153.28105980746702,ATM,Travel,TR,21.0,0.3124264442445422,0.1236844548203774,0,9
2385,167,0.4920721357149942,QR,Grocery,TR,7.0,0.19592770947380572,0.14256225272780226,0,9
2648,517,155.00802073128438,POS,Food,FR,21.0,0.21941705576394033,0.21877243284084016,0,9
2474,517,115.50646840417258,Online,Clothing,UK,11.0,0.10775588757646667,0.3181963886110027,0,9
4195,192,38.94724388733573,ATM,Grocery,UK,16.0,0.15234555161259525,0.17535675227475628,0,9
2389,25,6.913249112755057,QR,Food,UK,23.0,0.10792371835397409,0.19284138776168996,0,9
8661,312,61.66652965199401,Online,Electronics,UK,5.0,0.5268647874103407,0.374952781005511,0,9
5682,821,106.33803652411676,QR,Travel,TR,3.0,0.13178917563904224,0.1536001196465883,0,9
6028,481,11.255148459779228,QR,Travel,FR,16.0,0.08244839008618954,0.20131023696209982,0,9
7654,713,126.74166857269934,POS,Grocery,TR,15.0,0.08350698265794158,0.07097645564056482,0,9
892,154,36.5598879631298,POS,Travel,DE,2.0,0.12012938497193583,0.7389101109709976,0,9
1256,663,335.11173507002826,Online,Travel,DE,12.0,0.44820984036253697,0.48183841226579316,0,9
342,804,452.16382457365603,ATM,Grocery,DE,8.0,0.36823524881445463,0.27984516609273297,0,9
8001,922,338.6919134361404,POS,Clothing,DE,10.0,0.161905913120668,0.23562119242701615,1,9
3453,87,675.4681547348091,ATM,Travel,US,7.0,0.32485276633584664,0.520014754507432,0,9
9018,416,92.99950184627947,Online,Grocery,UK,20.0,0.15174003304230077,0.245946331896934,0,9
9083,555,473.2504784958412,POS,Electronics,UK,13.0,0.809431845325248,0.8057843291859791,0,9
3807,850,101.7261748438178,ATM,Travel,UK,18.0,0.22272139473382968,0.16097169253567972,1,9
965,627,486.9420222287539,ATM,Clothing,US,5.0,0.6268183034598472,0.4956504081911052,1,9
1771,918,32.17963088158108,QR,Travel,FR,8.0,0.09457955508463751,0.07835680476484079,0,9
8949,815,36.806212972156644,Online,Grocery,US,12.0,0.1982577590429302,0.1674817487728532,0,9
7003,228,386.9971178219542,POS,Electronics,UK,23.0,0.4974360045652333,0.15934691513468172,0,9
7111,912,0.0,QR,Travel,TR,10.0,0.10026683709379233,0.4259662543536431,0,9
8795,254,127.0649473907261,POS,Clothing,US,7.0,0.1565066842182541,0.45095666705976134,0,9
8544,964,138.60588848710302,QR,Clothing,TR,17.0,0.6506080009000414,0.22636663777603722,0,9
2295,479,50.51880483523773,ATM,Grocery,TR,10.0,0.10559620452934787,0.14012191149698167,0,9
4925,969,0.0,Online,Clothing,TR,21.0,0.18012720503473773,0.24483353052633028,0,9
6565,275,259.7524024388496,QR,Electronics,DE,10.0,0.35828343955235586,0.25551958210795545,0,9
8358,46,152.80668129764598,ATM,Travel,FR,6.0,0.28775062433411663,0.32235153127399147,0,9
7432,12,64.44147710187302,ATM,Grocery,FR,19.0,0.15227981813903957,0.23928861749702016,1,9
9955,507,79.17510624272772,Online,Electronics,UK,19.0,0.08075227963938574,0.11351329888344786,0,9
6382,816,338.5235050859891,Online,Clothing,FR,22.0,0.24253363075562778,0.3839373012798271,0,9
1865,946,107.19298942375264,POS,Food,FR,16.0,0.1558439976386925,0.32602436074368785,0,9
488,359,101.6961731654253,ATM,Travel,US,19.0,0.14701949706290043,0.1338512826563149,0,9
